name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,DescribeFields,RecordTypeInfos,searchLayoutable,dataTranslationEnabled
DigitalWallet,true,1DW,Digital Wallet,Digital Wallets,true,true,true,false,,,true,false,false,false,,false,false,false,true,,PaymentMethod,false,false,true,false,true,,true,true,true,false,,true,,,,
Dimension,,0KV,Dimension,Dimensions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DimensionCustomAction,,08k,Dimension Custom Action,Dimension Custom Actions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DimensionMember,,0KX,Dimension Member,Dimension Members,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DimensionSalesforceAction,,0LT,Dimension Salesforce Action,Dimension Salesforce Actions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
Disclosure,true,2yT,Disclosure,Disclosures,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
DisclosureDefinition,,4rT,Disclosure Definition,Disclosure Definitions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,,false,,,,
DisclosureDefinitionVersion,,0zY,Disclosure Definition Version,Disclosure Definition Versions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,,false,,,,
DisclosureOwnerSharingRule,,,Disclosure Owner Rule,Disclosure Owner Rule,true,true,true,false,OwnerSharingRule,Disclosure,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DisclosureType,,1aw,Disclosure Type,Disclosure Types,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,,false,,,,
DisclsReportingPeriod,true,5xn,Disclosure Reporting Period,Disclosure Reporting Periods,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
DisclsReportingPeriodOwnerSharingRule,,,Disclosure Reporting Period Owner Rule,Disclosure Reporting Period Owner Rule,true,true,true,false,OwnerSharingRule,DisclsReportingPeriod,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DiscoveryAIModel,,1OT,Discovery AI Model,Discovery AI Models,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryAnalysisSetupData,,9BD,Discovery Analysis Setup Data,Discovery Analysis Setups Data,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryDeployedModel,,1Ot,Discovery Deployed Model,Discovery Deployed Models,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryDplyMdlCstmzField,,1OA,Discovery Deployed Model Customizable Field,Discovery Deployed Model Customizable Fields,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryFieldMap,,1OM,Discovery Field Map,Discovery Field Maps,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryFilter,,1Oy,Discovery Filter,Discovery Filters,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryFilterValue,,1Ql,Discovery Filter Value,Discovery Filter Values,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryGoal,,1OR,Discovery Goal,Discovery Goals,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryMdlTfrmFrcstSetup,,7fr,Discovery Model Transform Forecast Setup,Discovery Model Transform Forecast Setups,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryModelCard,,1Oc,DiscoveryModelCard,DiscoveryModelCards,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryModelField,,1OF,Discovery Model Field,Discovery Model Fields,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryModelTransform,,1OE,Discovery Model Transformation,Discovery Model Transformations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryPredictionEvent,,0w1,Discovery Prediction Event,Discovery Prediction Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,true,false,,,,
DiscoveryRecipient,,1OI,Discovery Recipient,Discovery Recipients,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryRefreshConfig,,1OC,Discovery Refresh Config,Discovery Refresh Configs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryRefreshJob,,1OX,Discovery Refresh Job,Discovery Refresh Jobs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryRefreshTask,,1Ox,Discovery Refresh Task,Discovery Refresh Tasks,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryScoringJob,,1OS,Discovery Scoring Job,Discovery Scoring Jobs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscoveryScoringJobItem,,1Oi,Discovery Scoring Job Item,Discovery Scoring Job Items,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DiscvDplyMdlCstmzFieldTxt,,1OU,Discovery Deployed Model Customizable Field Text,Discovery Deployed Model Customizable Field Text,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DistributorAuthorization,true,0YE,Distributor Authorization,Distributor Authorizations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DistributorAuthorizationOwnerSharingRule,,,Distributor Authorization Owner Rule,Distributor Authorization Owner Rule,true,true,true,false,OwnerSharingRule,DistributorAuthorization,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DivrsEquityInclSum,true,8yw,Diversity Equity Inclusion Summary,Diversity Equity Inclusion Summaries,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
DivrsEquityInclSumOwnerSharingRule,,,Diversity Equity Inclusion Summary Owner Rule,Diversity Equity Inclusion Summary Owner Rule,true,true,true,false,OwnerSharingRule,DivrsEquityInclSum,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocGenerationQueryResult,true,1AG,Document Generation Query Result,Document Generation Query Results,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocGenerationQueryResultOwnerSharingRule,,,Document Generation Query Result Owner Rule,Document Generation Query Result Owner Rule,true,true,true,false,OwnerSharingRule,DocGenerationQueryResult,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocGenProcStsChgEvent,,32s,Document Generation Process Status Changed Event,Document Generation Process Status Changed Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,true,false,,,,
DocProcessingStatusEvent,,1Td,Document Processing Status Event,Document Processing Status Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,true,false,,,,
DocTemplateSectionCondition,true,2dn,Document Template Section Condition,Document Template Section Conditions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
Document,,015,Document,Documents,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,true,,true,,,,
DocumentAttachmentMap,,05X,Document Entity Map,Document Entity Map,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DocumentCategory,,16T,Document Category,Document Categories,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,,false,,,true,
DocumentCategoryDocumentType,,16V,Document Category Document Type,Document Category Document Types,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,,false,,,,
DocumentChecklistItem,true,0dd,Document Checklist Item,Document Checklist Items,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
DocumentChecklistItemOwnerSharingRule,,,Document Checklist Item Owner Rule,Document Checklist Item Owner Rule,true,true,true,false,OwnerSharingRule,DocumentChecklistItem,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocumentDecisionRequirement,true,16W,Document Decision Requirement,Document Decision Requirements,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocumentDecisionRequirementOwnerSharingRule,,,Document Decision Requirement Owner Rule,Document Decision Requirement Owner Rule,true,true,true,false,OwnerSharingRule,DocumentDecisionRequirement,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocumentEnvelope,true,0qw,Document Envelope,Document Envelopes,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocumentEnvelopeOwnerSharingRule,,,Document Envelope Owner Rule,Document Envelope Owner Rule,true,true,true,false,OwnerSharingRule,DocumentEnvelope,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocumentGenerationProcess,true,0nn,Document Generation Process,Document Generation Processes,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocumentGenerationProcessOwnerSharingRule,,,Document Generation Process Owner Rule,Document Generation Process Owner Rule,true,true,true,false,OwnerSharingRule,DocumentGenerationProcess,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocumentGenerationSetting,,2dp,Document Generation Setting,Document Generation Settings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
DocumentRecipient,true,3zm,Document Recipient,Document Recipients,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocumentRecipientOwnerSharingRule,,,Document Recipient Owner Rule,Document Recipient Owner Rule,true,true,true,false,OwnerSharingRule,DocumentRecipient,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocumentTemplate,true,2dt,Document Template,Document Templates,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocumentTemplateContentDoc,true,2dd,Document Template Content Document,Document Template Content Documents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
DocumentTemplateOwnerSharingRule,,,Document Template Owner Rule,Document Template Owner Rule,true,true,true,false,OwnerSharingRule,DocumentTemplate,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
DocumentTemplateSection,true,2ds,Document Template Section,Document Template Sections,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
DocumentTemplateToken,true,2dk,Document Template Token,Document Template Tokens,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
Domain,,0I4,Domain,Domains,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
